order_id,order_date,customer_id,product_id,category,price,quantity,discount_pct,revenue,sales_channel,country,returned,customer_age,customer_gender
ORD110800,17-05-2021,CUST4075,PROD7734,Outerwear,39.44,1,0,39.44,Marketplace,India,0,45,F
ORD110801,06-10-2023,CUST2465,PROD4470,Footwear,72.02,2,0,144.04,Marketplace,India,0,49,M
ORD110802,07-04-2025,CUST3253,PROD6200,Dresses,52.59,1,0,52.59,Website,USA,0,48,F
ORD110803,20-02-2021,CUST1721,PROD4423,Dresses,11.14,1,0,11.14,Marketplace,India,0,27,M
ORD110804,31-01-2020,CUST3207,PROD7082,Activewear,39.33,1,0,39.33,Website,India,0,63,F
ORD110805,15-05-2025,CUST1965,PROD2335,Footwear,243.75,1,0,243.75,Website,France,0,48,M
ORD110806,21-04-2020,CUST1879,PROD2347,Tops,72.02,1,0,72.02,Website,India,0,48,F
ORD110807,07-11-2021,CUST4671,PROD9188,Accessories,168.65,1,20,134.92,Mobile App,USA,0,52,M
ORD110808,16-04-2021,CUST3750,PROD8504,Activewear,136.47,1,0,136.47,Marketplace,India,0,62,M
ORD110809,28-02-2022,CUST4452,PROD8463,Activewear,253.26,1,0,253.26,Mobile App,India,0,48,M
ORD110810,02-03-2024,CUST4634,PROD1329,Bottoms,64.91,1,0,64.91,Website,India,0,23,M
ORD110811,20-11-2024,CUST1096,PROD3301,Tops,197.24,2,0,394.48,Mobile App,USA,0,49,M
ORD110812,08-05-2025,CUST3435,PROD6969,Outerwear,193.9,1,0,193.9,Website,India,0,32,F
ORD110813,15-02-2024,CUST1667,PROD6139,Tops,233.97,1,0,233.97,Mobile App,Germany,0,18,F
ORD110814,22-04-2023,CUST3070,PROD7012,Outerwear,51.1,1,0,51.1,Website,India,0,25,F
ORD110815,23-02-2024,CUST3911,PROD6381,Activewear,150.26,1,25,112.69,Marketplace,Germany,0,25,F
ORD110816,27-06-2023,CUST3375,PROD9629,Tops,163.67,2,30,229.14,Website,India,0,65,F
ORD110817,28-08-2020,CUST4907,PROD5003,Activewear,135.23,1,30,94.66,Website,India,0,43,M
ORD110818,14-10-2021,CUST3006,PROD6915,Activewear,66.69,1,25,50.02,Website,India,0,36,F
ORD110819,11-10-2024,CUST2969,PROD2009,Tops,173.19,1,30,121.23,Website,India,0,40,F
ORD110820,22-11-2021,CUST1726,PROD9017,Dresses,111.97,1,0,111.97,Website,India,0,49,M
ORD110821,02-10-2022,CUST3560,PROD7839,Tops,236.64,1,0,236.64,Mobile App,India,0,32,F
ORD110822,23-12-2020,CUST2276,PROD3131,Bottoms,236.37,1,10,212.73,Website,India,0,64,F
ORD110823,20-12-2024,CUST2425,PROD6844,Bottoms,195.14,1,15,165.87,Store Pickup,India,0,37,F
ORD110824,22-10-2021,CUST2230,PROD4507,Accessories,240.75,1,0,240.75,Website,Germany,0,48,M
ORD110825,03-03-2024,CUST4699,PROD7814,Tops,98.06,1,0,98.06,Website,Australia,0,40,F
ORD110826,01-12-2024,CUST2491,PROD3425,Tops,203.31,1,0,203.31,Mobile App,France,0,61,F
ORD110827,30-06-2025,CUST2633,PROD2366,Outerwear,146.18,1,0,146.18,Website,India,0,63,F
ORD110828,20-06-2025,CUST4048,PROD3257,Dresses,60.38,1,0,60.38,Mobile App,Germany,0,20,F
ORD110829,20-11-2021,CUST4411,PROD7116,Activewear,174.18,1,0,174.18,Website,USA,0,58,F
ORD110830,15-12-2021,CUST3217,PROD9671,Tops,135.09,1,10,121.58,Mobile App,USA,1,59,F
ORD110831,07-05-2023,CUST3114,PROD1007,Footwear,263.39,1,0,263.39,Website,India,0,41,F
ORD110832,03-08-2022,CUST1302,PROD3337,Bottoms,229.07,1,0,229.07,Mobile App,India,0,62,F
ORD110833,22-03-2021,CUST3988,PROD8391,Dresses,123.63,2,25,185.44,Website,France,0,46,F
ORD110834,02-09-2023,CUST2918,PROD5588,Tops,109.38,1,0,109.38,Mobile App,India,0,43,F
ORD110835,30-11-2022,CUST3263,PROD2748,Accessories,166.65,1,0,166.65,Website,India,0,61,F
ORD110836,13-03-2020,CUST4531,PROD8303,Bottoms,195.27,1,0,195.27,Website,India,0,34,M
ORD110837,05-04-2023,CUST4195,PROD2895,Tops,171.33,1,0,171.33,Mobile App,Germany,0,58,F
ORD110838,12-09-2023,CUST2182,PROD2820,Bottoms,108.6,1,25,81.45,Website,India,0,52,M
ORD110839,25-08-2024,CUST4381,PROD5732,Footwear,157.68,1,0,157.68,Mobile App,India,0,21,F
ORD110840,08-07-2023,CUST1708,PROD3591,Tops,41.91,1,5,39.81,Store Pickup,USA,0,22,U
ORD110841,09-09-2021,CUST1602,PROD9886,Dresses,136.38,1,0,136.38,Mobile App,Germany,0,21,F
ORD110842,25-10-2020,CUST3731,PROD8565,Outerwear,174.26,1,0,174.26,Mobile App,India,0,26,M
ORD110843,04-04-2020,CUST1391,PROD8063,Outerwear,127.06,1,0,127.06,Website,UK,0,48,M
ORD110844,01-03-2023,CUST1297,PROD9400,Footwear,188.82,1,0,188.82,Mobile App,USA,0,51,F
ORD110845,04-07-2024,CUST4601,PROD9861,Footwear,138.28,1,0,138.28,Marketplace,UK,0,33,F
ORD110846,09-09-2020,CUST3062,PROD7967,Tops,263.62,1,10,237.26,Mobile App,USA,0,28,M
ORD110847,20-03-2022,CUST3068,PROD5211,Activewear,161.65,1,0,161.65,Website,UK,0,21,M
ORD110848,12-01-2025,CUST4404,PROD2861,Activewear,64.2,1,0,64.2,Mobile App,India,0,29,F
ORD110849,27-09-2022,CUST1718,PROD9680,Tops,220.69,1,0,220.69,Marketplace,India,0,36,F
ORD110850,16-06-2024,CUST1418,PROD6753,Accessories,34.29,2,0,68.58,Marketplace,India,0,53,F
ORD110851,22-08-2022,CUST1168,PROD6128,Tops,164.2,1,0,164.2,Marketplace,India,0,38,M
ORD110852,14-09-2020,CUST1951,PROD9284,Accessories,34.8,1,0,34.8,Marketplace,India,0,38,M
ORD110853,18-12-2023,CUST2960,PROD9943,Dresses,110.73,1,10,99.66,Website,UK,0,20,M
ORD110854,27-08-2022,CUST3384,PROD8289,Tops,133.46,1,0,133.46,Marketplace,India,0,46,F
ORD110855,06-04-2023,CUST1147,PROD9742,Accessories,203.08,1,0,203.08,Store Pickup,India,0,21,F
ORD110856,09-06-2025,CUST3446,PROD8844,Dresses,289.59,1,0,289.59,Website,India,0,27,F
ORD110857,07-12-2022,CUST1672,PROD3108,Dresses,279.99,1,0,279.99,Mobile App,India,0,48,F
ORD110858,03-04-2023,CUST1446,PROD5780,Tops,172.87,1,0,172.87,Website,India,0,25,F
ORD110859,07-01-2024,CUST3053,PROD8561,Tops,110.4,1,0,110.4,Mobile App,India,0,49,F
ORD110860,22-09-2021,CUST3711,PROD8959,Activewear,119.26,1,0,119.26,Mobile App,India,0,37,U
ORD110861,07-07-2023,CUST1772,PROD5503,Tops,37.07,2,0,74.14,Website,Australia,0,49,M
ORD110862,12-03-2022,CUST2687,PROD3645,Dresses,284.19,1,0,284.19,Mobile App,France,0,60,M
ORD110863,23-10-2023,CUST4719,PROD7242,Tops,133.66,1,0,133.66,Website,France,0,20,F
ORD110864,18-09-2024,CUST2409,PROD5323,Accessories,71.28,2,0,142.56,Website,Australia,0,56,F
ORD110865,03-12-2021,CUST4606,PROD4755,Dresses,193.05,1,0,193.05,Marketplace,India,0,40,F
ORD110866,30-05-2020,CUST2757,PROD9988,Outerwear,175.85,1,0,175.85,Website,India,0,39,F
ORD110867,04-07-2024,CUST2303,PROD5492,Accessories,122.73,1,0,122.73,Website,India,0,57,M
ORD110868,06-06-2021,CUST3802,PROD7013,Dresses,177.09,1,25,132.82,Marketplace,UK,0,34,M
ORD110869,18-12-2022,CUST1405,PROD6953,Tops,209,1,25,156.75,Website,UK,0,26,M
ORD110870,26-09-2022,CUST2128,PROD9088,Activewear,17.89,1,0,17.89,Mobile App,USA,0,35,M
ORD110871,25-04-2021,CUST3505,PROD4043,Outerwear,151.05,1,0,151.05,Website,UK,0,25,F
ORD110872,30-09-2020,CUST3684,PROD9525,Tops,225.8,2,15,383.86,Website,India,0,47,F
ORD110873,12-03-2025,CUST3282,PROD8165,Footwear,240.38,1,0,240.38,Marketplace,India,0,43,F
ORD110874,19-12-2022,CUST1517,PROD6847,Bottoms,23.9,1,0,23.9,Mobile App,France,0,59,M
ORD110875,06-08-2022,CUST1986,PROD8369,Tops,135.76,1,0,135.76,Mobile App,USA,0,60,F
ORD110876,12-05-2023,CUST1985,PROD3670,Tops,44.03,1,20,35.22,Marketplace,India,0,35,F
ORD110877,02-05-2023,CUST3335,PROD5212,Accessories,148.23,1,0,148.23,Mobile App,India,0,39,F
ORD110878,13-02-2020,CUST3631,PROD7645,Outerwear,51.73,1,30,36.21,Marketplace,India,0,56,M
ORD110879,21-07-2020,CUST4079,PROD7150,Accessories,278.5,1,0,278.5,Marketplace,India,0,25,F
ORD110880,25-10-2022,CUST2218,PROD2434,Tops,62.48,2,0,124.96,Website,India,0,21,F
ORD110881,05-04-2025,CUST2657,PROD5376,Dresses,54.64,1,0,54.64,Website,India,0,25,F
ORD110882,09-08-2022,CUST4972,PROD9209,Dresses,269.37,1,0,269.37,Mobile App,India,0,41,M
ORD110883,17-09-2022,CUST4762,PROD4176,Dresses,288.99,2,0,577.98,Marketplace,Australia,0,38,F
ORD110884,10-09-2020,CUST4239,PROD9786,Tops,193.63,1,0,193.63,Website,UK,0,59,F
ORD110885,06-08-2022,CUST4805,PROD4789,Dresses,144.94,2,0,289.88,Website,India,0,38,F
ORD110886,21-12-2024,CUST3158,PROD4531,Footwear,207.87,1,0,207.87,Mobile App,USA,0,44,F
ORD110887,28-04-2020,CUST4337,PROD4008,Outerwear,225.58,1,0,225.58,Mobile App,India,0,23,M
ORD110888,08-12-2020,CUST3379,PROD8670,Activewear,31.39,1,0,31.39,Website,India,0,51,F
ORD110889,02-02-2024,CUST2399,PROD8659,Footwear,178.11,1,0,178.11,Store Pickup,India,0,25,F
ORD110890,26-01-2025,CUST1681,PROD9921,Dresses,293.86,1,0,293.86,Mobile App,Germany,0,45,M
ORD110891,22-05-2025,CUST1160,PROD5550,Bottoms,16.63,1,0,16.63,Mobile App,India,0,61,U
ORD110892,16-05-2022,CUST3912,PROD9512,Bottoms,259.98,1,0,259.98,Website,India,0,32,M
ORD110893,05-09-2020,CUST1869,PROD9444,Bottoms,75.19,1,0,75.19,Website,India,0,45,F
ORD110894,27-05-2023,CUST4511,PROD9530,Dresses,137.75,1,0,137.75,Website,USA,0,52,F
ORD110895,20-04-2022,CUST3256,PROD7262,Bottoms,93.03,1,10,83.73,Website,India,0,34,F
ORD110896,22-06-2020,CUST2276,PROD1499,Activewear,159.45,1,15,135.53,Marketplace,Australia,0,46,F
ORD110897,11-02-2023,CUST3286,PROD3020,Tops,268.51,1,0,268.51,Marketplace,India,0,23,U
ORD110898,06-08-2022,CUST2752,PROD4563,Activewear,28.73,1,0,28.73,Website,USA,0,52,F
ORD110899,23-06-2021,CUST4986,PROD3065,Activewear,7,1,0,7,Mobile App,India,0,60,M
ORD110900,11-09-2023,CUST3871,PROD2904,Footwear,297.32,1,0,297.32,Mobile App,India,0,49,M
ORD110901,14-03-2021,CUST1431,PROD9236,Activewear,218.67,1,0,218.67,Mobile App,India,0,47,F
ORD110902,13-11-2023,CUST2448,PROD5892,Dresses,27.18,1,0,27.18,Website,Germany,0,62,M
ORD110903,15-11-2022,CUST1316,PROD2090,Activewear,299.98,1,0,299.98,Store Pickup,India,0,58,F
ORD110904,15-01-2025,CUST4074,PROD3155,Bottoms,181.84,1,20,145.47,Store Pickup,USA,0,23,F
ORD110905,22-09-2021,CUST1090,PROD5722,Dresses,263.31,1,0,263.31,Marketplace,India,0,18,F
ORD110906,21-03-2021,CUST2407,PROD3423,Outerwear,63.14,1,0,63.14,Website,France,0,52,M
ORD110907,27-04-2024,CUST3779,PROD4491,Outerwear,295.07,1,0,295.07,Mobile App,Germany,0,65,F
ORD110908,11-02-2024,CUST2155,PROD1822,Activewear,230.63,2,0,461.26,Website,France,0,56,M
ORD110909,02-12-2024,CUST3805,PROD2514,Tops,212.13,1,0,212.13,Marketplace,UK,0,36,F
ORD110910,12-03-2021,CUST1181,PROD9237,Outerwear,269.61,1,5,256.13,Marketplace,India,0,25,M
ORD110911,02-06-2023,CUST4806,PROD5738,Dresses,238.77,1,0,238.77,Website,India,0,58,F
ORD110912,18-02-2020,CUST3645,PROD6568,Activewear,191.47,1,0,191.47,Marketplace,India,0,28,F
ORD110913,31-05-2022,CUST1886,PROD6766,Bottoms,269.47,1,0,269.47,Website,India,0,54,F
ORD110914,01-06-2023,CUST2163,PROD3519,Accessories,5.89,1,0,5.89,Website,UK,0,37,M
ORD110915,23-07-2021,CUST1170,PROD3970,Tops,210.24,1,0,210.24,Mobile App,India,0,25,F
ORD110916,04-12-2021,CUST1245,PROD5398,Activewear,152.68,1,10,137.41,Marketplace,India,0,62,F
ORD110917,15-04-2021,CUST1764,PROD2175,Outerwear,251.68,1,0,251.68,Mobile App,India,0,19,U
ORD110918,18-02-2021,CUST4721,PROD6285,Tops,168.57,1,0,168.57,Marketplace,India,0,61,M
ORD110919,06-09-2024,CUST4071,PROD9947,Accessories,63.28,1,30,44.3,Marketplace,India,0,23,M
ORD110920,13-01-2020,CUST4269,PROD4393,Dresses,25.76,1,0,25.76,Marketplace,India,0,37,M
ORD110921,09-09-2024,CUST1782,PROD1371,Footwear,220.66,1,0,220.66,Website,Australia,0,33,M
ORD110922,14-07-2021,CUST2578,PROD1824,Accessories,258.15,1,0,258.15,Mobile App,India,0,34,F
ORD110923,14-03-2025,CUST2732,PROD2133,Activewear,31.88,1,0,31.88,Website,India,0,34,F
ORD110924,07-03-2021,CUST1936,PROD1196,Tops,54.92,1,0,54.92,Website,India,0,48,F
ORD110925,02-08-2021,CUST4340,PROD1584,Dresses,24.92,1,0,24.92,Website,Australia,0,34,F
ORD110926,11-04-2020,CUST2746,PROD6702,Outerwear,179.15,1,0,179.15,Website,India,0,37,M
ORD110927,17-04-2024,CUST4813,PROD5471,Footwear,11.87,1,15,10.09,Marketplace,India,0,52,M
ORD110928,03-11-2021,CUST3024,PROD8169,Dresses,128.13,1,0,128.13,Website,India,0,59,M
ORD110929,26-10-2020,CUST1450,PROD4604,Outerwear,171.69,1,0,171.69,Website,India,0,46,M
ORD110930,28-11-2021,CUST1591,PROD1120,Footwear,92.21,1,0,92.21,Website,UK,0,49,M
ORD110931,15-08-2024,CUST1945,PROD1691,Activewear,12.67,1,0,12.67,Website,India,0,50,F
ORD110932,31-08-2020,CUST3541,PROD5753,Bottoms,84.82,1,0,84.82,Mobile App,USA,0,52,M
ORD110933,17-08-2024,CUST4863,PROD2080,Tops,296.15,1,10,266.53,Store Pickup,USA,0,18,U
ORD110934,10-09-2022,CUST3139,PROD3237,Activewear,276.2,1,0,276.2,Marketplace,India,0,49,M
ORD110935,02-05-2021,CUST1662,PROD8884,Dresses,122.69,1,0,122.69,Mobile App,USA,0,46,F
ORD110936,04-01-2024,CUST1179,PROD7841,Bottoms,28.07,1,0,28.07,Marketplace,India,0,48,U
ORD110937,17-12-2024,CUST2791,PROD8147,Dresses,53.64,1,20,42.91,Store Pickup,India,0,46,M
ORD110938,13-01-2022,CUST1894,PROD6900,Bottoms,273.68,1,0,273.68,Marketplace,India,0,57,M
ORD110939,22-02-2022,CUST3857,PROD5457,Tops,245.31,1,0,245.31,Mobile App,India,0,22,M
ORD110940,24-11-2024,CUST3902,PROD4838,Tops,153.66,1,20,122.93,Website,UK,0,20,M
ORD110941,16-11-2024,CUST1160,PROD1562,Tops,259.98,1,15,220.98,Website,USA,0,65,F
ORD110942,19-02-2020,CUST2322,PROD2638,Tops,257.46,1,0,257.46,Store Pickup,India,0,29,F
ORD110943,19-02-2020,CUST2519,PROD7058,Accessories,110.01,1,0,110.01,Mobile App,India,0,32,F
ORD110944,27-12-2023,CUST4817,PROD5827,Dresses,150.69,1,0,150.69,Store Pickup,India,0,61,M
ORD110945,23-05-2020,CUST2452,PROD5142,Tops,258.06,1,0,258.06,Website,India,0,22,U
ORD110946,29-01-2020,CUST3704,PROD9445,Accessories,195.62,1,0,195.62,Website,Germany,0,30,F
ORD110947,09-03-2024,CUST3495,PROD4077,Tops,238.04,1,15,202.33,Marketplace,UK,0,51,M
ORD110948,12-04-2020,CUST3868,PROD7565,Tops,290.96,1,0,290.96,Mobile App,India,0,53,F
ORD110949,12-05-2024,CUST1525,PROD8183,Tops,125.75,1,0,125.75,Website,UK,0,48,F
ORD110950,28-12-2024,CUST4024,PROD2864,Dresses,143.74,1,0,143.74,Marketplace,India,0,61,U
ORD110951,14-06-2020,CUST2241,PROD2148,Tops,34.89,1,0,34.89,Mobile App,India,0,20,F
ORD110952,01-04-2023,CUST3052,PROD1502,Footwear,42.03,1,0,42.03,Website,UK,0,64,U
ORD110953,14-12-2022,CUST3996,PROD2871,Dresses,58.57,1,0,58.57,Store Pickup,USA,0,35,F
ORD110954,17-03-2024,CUST1975,PROD5919,Footwear,266.73,1,30,186.71,Website,Germany,0,54,F
ORD110955,05-09-2022,CUST2420,PROD4716,Dresses,247.87,1,0,247.87,Marketplace,UK,0,21,F
ORD110956,29-04-2024,CUST1405,PROD8095,Tops,65.41,1,0,65.41,Marketplace,India,0,58,M
ORD110957,07-08-2023,CUST3366,PROD1110,Tops,21.64,2,0,43.28,Marketplace,India,0,19,F
ORD110958,02-10-2023,CUST1724,PROD2330,Dresses,38.36,2,0,76.72,Mobile App,India,0,54,F
ORD110959,28-12-2023,CUST1821,PROD1477,Tops,58.01,1,20,46.41,Mobile App,USA,0,48,F
ORD110960,07-12-2022,CUST4803,PROD8829,Activewear,8.83,1,0,8.83,Mobile App,India,0,64,F
ORD110961,30-05-2024,CUST4591,PROD5916,Footwear,119.29,1,30,83.5,Mobile App,India,0,27,F
ORD110962,25-12-2024,CUST1735,PROD3071,Tops,82.42,1,0,82.42,Store Pickup,France,0,25,M
ORD110963,28-03-2020,CUST4585,PROD9258,Accessories,197.49,1,0,197.49,Website,India,0,20,F
ORD110964,13-02-2020,CUST1429,PROD7416,Tops,77.97,1,0,77.97,Website,India,0,35,F
ORD110965,02-09-2020,CUST1094,PROD8797,Tops,111.86,1,5,106.27,Mobile App,India,0,46,M
ORD110966,28-06-2021,CUST4193,PROD4628,Accessories,292.18,1,0,292.18,Marketplace,Germany,0,64,F
ORD110967,08-03-2021,CUST4894,PROD8408,Tops,245.95,1,0,245.95,Store Pickup,India,1,42,F
ORD110968,24-07-2020,CUST4014,PROD1821,Outerwear,121.36,1,0,121.36,Website,Germany,0,55,F
ORD110969,03-11-2020,CUST2687,PROD5291,Dresses,74.08,1,0,74.08,Website,USA,0,35,M
ORD110970,25-06-2023,CUST1588,PROD5885,Dresses,232.44,1,5,220.82,Mobile App,India,0,29,F
ORD110971,30-06-2020,CUST4752,PROD8543,Dresses,260.48,1,0,260.48,Mobile App,UK,0,39,M
ORD110972,29-11-2024,CUST2614,PROD9198,Dresses,127.01,1,0,127.01,Website,India,0,32,F
ORD110973,25-03-2021,CUST4783,PROD2971,Dresses,132.36,1,0,132.36,Website,UK,0,53,M
ORD110974,12-09-2024,CUST1432,PROD2357,Tops,282.2,1,25,211.65,Website,India,0,37,M
ORD110975,31-01-2024,CUST4200,PROD6584,Tops,191.82,1,0,191.82,Website,India,0,24,F
ORD110976,07-02-2023,CUST2202,PROD6762,Footwear,38.62,1,25,28.96,Mobile App,India,0,52,M
ORD110977,16-10-2022,CUST3276,PROD7627,Outerwear,49.85,1,0,49.85,Website,Germany,0,29,F
ORD110978,15-08-2024,CUST4956,PROD7875,Accessories,27.39,1,5,26.02,Website,UK,0,18,F
ORD110979,23-04-2022,CUST1927,PROD9351,Bottoms,77.44,1,5,73.57,Website,USA,0,41,F
ORD110980,07-08-2021,CUST1880,PROD6709,Accessories,145.09,1,15,123.33,Website,France,0,46,F
ORD110981,12-07-2021,CUST4226,PROD2622,Activewear,133.58,1,0,133.58,Mobile App,India,0,61,F
ORD110982,12-03-2022,CUST3593,PROD8762,Bottoms,228.91,2,10,412.04,Marketplace,India,0,56,F
ORD110983,16-06-2021,CUST1544,PROD6485,Tops,88.7,1,0,88.7,Website,India,0,47,F
ORD110984,20-01-2023,CUST2832,PROD5667,Tops,205.89,1,0,205.89,Website,India,0,52,F
ORD110985,13-07-2024,CUST2638,PROD9032,Tops,193.31,1,0,193.31,Store Pickup,India,0,57,F
ORD110986,29-03-2023,CUST2552,PROD5572,Accessories,124.2,1,5,117.99,Website,France,0,55,F
ORD110987,03-07-2022,CUST1063,PROD9903,Activewear,156.99,1,30,109.89,Website,USA,0,22,U
ORD110988,01-09-2020,CUST4146,PROD7362,Footwear,186.16,1,25,139.62,Website,Australia,0,33,F
ORD110989,12-03-2021,CUST1968,PROD7592,Tops,33,1,0,33,Mobile App,India,0,39,F
ORD110990,18-11-2021,CUST3760,PROD5221,Tops,87.41,1,0,87.41,Website,India,0,19,F
ORD110991,17-08-2020,CUST1748,PROD7579,Tops,64.4,1,0,64.4,Website,USA,0,58,F
ORD110992,02-07-2020,CUST2348,PROD7253,Accessories,130.35,1,0,130.35,Marketplace,USA,0,23,F
ORD110993,09-02-2024,CUST1352,PROD8124,Tops,63.12,1,0,63.12,Marketplace,India,0,36,F
ORD110994,08-09-2023,CUST1699,PROD2748,Outerwear,123.82,1,0,123.82,Website,India,0,60,F
ORD110995,03-04-2020,CUST4123,PROD9721,Bottoms,109.56,1,0,109.56,Mobile App,UK,0,38,M
ORD110996,02-07-2020,CUST4710,PROD7290,Tops,87.35,1,0,87.35,Mobile App,India,1,62,M
ORD110997,16-03-2023,CUST3025,PROD3764,Dresses,156.16,1,0,156.16,Mobile App,Australia,0,53,F
ORD110998,27-02-2021,CUST2060,PROD6861,Outerwear,86.73,1,0,86.73,Website,India,0,47,F
ORD110999,29-03-2021,CUST4195,PROD1749,Tops,208.75,1,0,208.75,Store Pickup,UK,0,31,F
ORD111000,13-03-2025,CUST2486,PROD5335,Bottoms,141.91,2,0,283.82,Mobile App,USA,0,36,F
ORD111001,18-10-2021,CUST3220,PROD9302,Dresses,43.15,1,0,43.15,Website,France,0,45,F
ORD111002,28-08-2021,CUST3342,PROD3670,Bottoms,97.33,1,0,97.33,Marketplace,Germany,0,52,M
ORD111003,25-08-2021,CUST3226,PROD4660,Tops,64.69,1,0,64.69,Marketplace,India,0,63,F
ORD111004,21-04-2024,CUST3919,PROD2345,Accessories,112.61,1,20,90.09,Website,India,0,18,M
ORD111005,07-07-2022,CUST1125,PROD2963,Tops,148.32,1,30,103.82,Mobile App,India,0,26,F
ORD111006,13-10-2021,CUST1467,PROD5822,Activewear,272.1,1,0,272.1,Website,Germany,1,29,M
ORD111007,09-02-2024,CUST1985,PROD6692,Activewear,31.97,1,0,31.97,Website,India,0,59,F
ORD111008,06-02-2023,CUST3477,PROD9872,Activewear,143.58,1,10,129.22,Mobile App,France,0,48,F
ORD111009,25-02-2021,CUST3002,PROD2772,Bottoms,44.49,1,0,44.49,Marketplace,India,0,65,M
ORD111010,12-02-2025,CUST4988,PROD3542,Tops,230.76,1,0,230.76,Mobile App,India,0,30,F
ORD111011,01-03-2022,CUST1294,PROD5136,Activewear,180.19,2,0,360.38,Store Pickup,Australia,0,37,F
ORD111012,24-09-2024,CUST2547,PROD1271,Footwear,111.07,1,0,111.07,Website,India,0,29,M
ORD111013,11-04-2023,CUST2306,PROD9795,Tops,98.98,1,0,98.98,Website,India,0,33,F
ORD111014,18-02-2023,CUST4711,PROD9653,Accessories,225.79,1,0,225.79,Website,India,0,35,F
ORD111015,04-08-2021,CUST4754,PROD3151,Bottoms,265.93,1,0,265.93,Store Pickup,India,0,21,F
ORD111016,01-12-2023,CUST2818,PROD3043,Bottoms,113.04,1,0,113.04,Website,India,0,59,F
ORD111017,25-09-2023,CUST4979,PROD1431,Accessories,168.46,1,0,168.46,Website,India,0,19,F
ORD111018,24-11-2021,CUST3322,PROD1206,Footwear,255.62,1,0,255.62,Mobile App,Australia,0,60,M
ORD111019,13-04-2020,CUST1642,PROD2175,Tops,182.92,1,0,182.92,Marketplace,USA,0,37,F
ORD111020,27-06-2021,CUST1045,PROD1749,Accessories,21.36,1,0,21.36,Marketplace,France,0,62,M
ORD111021,12-11-2024,CUST4569,PROD3273,Bottoms,267.52,1,0,267.52,Mobile App,USA,0,27,F
ORD111022,13-02-2021,CUST2174,PROD3806,Dresses,289.47,1,0,289.47,Mobile App,India,0,37,F
ORD111023,12-06-2022,CUST3111,PROD5302,Accessories,151.74,1,0,151.74,Website,India,0,52,M
ORD111024,22-06-2021,CUST1609,PROD3382,Bottoms,34.89,1,25,26.17,Website,India,0,51,F
ORD111025,11-02-2024,CUST3448,PROD1169,Bottoms,192.48,1,0,192.48,Website,India,0,48,F
ORD111026,10-06-2025,CUST2857,PROD7964,Dresses,56.35,1,0,56.35,Website,France,0,23,M
ORD111027,28-07-2024,CUST2082,PROD1733,Outerwear,180.65,1,0,180.65,Mobile App,USA,0,34,F
ORD111028,25-03-2022,CUST4870,PROD2210,Accessories,96.17,1,0,96.17,Website,Australia,0,22,M
ORD111029,27-10-2022,CUST1488,PROD8126,Footwear,103.91,1,25,77.93,Website,India,0,65,F
ORD111030,28-05-2025,CUST2569,PROD4829,Tops,118.68,1,0,118.68,Website,Germany,0,32,F
ORD111031,29-05-2021,CUST2873,PROD3273,Tops,297.19,1,10,267.47,Website,India,0,59,F
ORD111032,03-09-2022,CUST4686,PROD7993,Bottoms,193.51,1,0,193.51,Website,Australia,0,21,F
ORD111033,06-12-2023,CUST1640,PROD7307,Bottoms,130.72,1,0,130.72,Marketplace,India,1,28,M
ORD111034,08-08-2021,CUST4975,PROD6227,Tops,99.39,1,20,79.51,Website,India,1,60,M
ORD111035,31-05-2025,CUST3962,PROD1215,Tops,174.4,1,0,174.4,Store Pickup,India,0,32,M
ORD111036,11-02-2022,CUST1154,PROD8757,Bottoms,165.22,1,0,165.22,Marketplace,USA,0,40,F
ORD111037,26-08-2024,CUST1006,PROD6251,Bottoms,97.87,1,0,97.87,Mobile App,Germany,0,18,F
ORD111038,16-06-2025,CUST3983,PROD7692,Footwear,107.97,1,0,107.97,Store Pickup,USA,0,27,F
ORD111039,13-02-2023,CUST4407,PROD9908,Dresses,75.78,1,20,60.62,Mobile App,India,0,46,M
ORD111040,25-07-2024,CUST2049,PROD2964,Outerwear,49.72,2,0,99.44,Website,Australia,0,43,F
ORD111041,20-05-2023,CUST2920,PROD2590,Tops,36.44,1,0,36.44,Website,USA,0,25,F
ORD111042,27-09-2022,CUST1983,PROD9292,Bottoms,69.36,1,20,55.49,Website,Australia,0,22,F
ORD111043,20-12-2024,CUST1153,PROD7690,Bottoms,157.46,1,0,157.46,Website,India,0,38,M
ORD111044,11-05-2024,CUST3371,PROD8919,Outerwear,135.37,1,5,128.6,Website,India,0,18,M
ORD111045,08-06-2023,CUST2189,PROD5962,Tops,132.03,1,0,132.03,Marketplace,India,0,52,F
ORD111046,03-03-2022,CUST2496,PROD5483,Activewear,216.82,1,0,216.82,Website,India,0,56,M
ORD111047,24-07-2020,CUST3328,PROD8310,Tops,59.71,1,30,41.8,Website,India,0,54,M
ORD111048,11-03-2024,CUST4746,PROD7615,Footwear,90.12,2,0,180.24,Store Pickup,India,0,19,F
ORD111049,10-03-2023,CUST3806,PROD1383,Dresses,259.58,1,0,259.58,Website,India,0,43,F
ORD111050,23-12-2020,CUST1316,PROD6146,Bottoms,15.58,1,0,15.58,Store Pickup,India,0,37,M
ORD111051,21-04-2025,CUST2975,PROD1121,Bottoms,137.82,1,15,117.15,Website,India,0,48,M
ORD111052,07-01-2024,CUST4046,PROD4329,Dresses,91.24,1,20,72.99,Website,India,0,57,F
